"w_true","w_hat","beta_par_true","beta_par_hat","k_true","k_hat"
0.756462012184784,0.6887179546483,0.419605917937588,0.415456739882174,1.06982229067944,1.30765042231597
0.264175886055455,0.140918764511205,0.268537371361163,0.265186852125298,1.40493149426766,1.55748301238377
0.482949251541868,0.524733354871284,0.40926423080964,0.410657685824055,3.52375805168413,3.55046728664067
0.310033474816009,0.140307978505095,0.429757502686698,0.392096181179008,2.86659974046052,2.31871556224099
0.0771867851726711,0.36732446591419,0.291898058494553,0.351766385341504,5.35865179635584,9.53416060065632
0.6960663003847,0.722344333233736,0.343443905236199,0.337296785781328,1.33543394878507,1.27544386803686
0.823325343430042,0.808599334386941,0.376156971324235,0.364753537942812,5.86023534671403,6.88204389939246
0.194307074416429,0.152064093472974,0.33010052255122,0.313090468197076,1.64828616916202,1.3143933939687
0.856365689076483,0.881321431093205,0.457982720225118,0.479976450959804,4.67596138035879,6.2187810821988
0.0302851826418191,0.110498629178047,0.308508675312623,0.318946278628536,3.43436446646228,3.59562428803017
0.0404154900461435,0.03445164870028,0.465047806850635,0.452771123817998,2.12474800087512,2.08033577505678
0.721648464910686,0.717350166707193,0.283745241875295,0.279406122902423,1.75728940777481,1.90689932952134
0.421489893691614,0.428925555836276,0.284188115329016,0.287674188135634,3.67616335302591,3.62103724459296
0.837489879690111,0.814544494945206,0.467087090190034,0.474767618575481,5.88363366690464,4.91255939947785
0.20812145457603,0.210513202007736,0.327077582711354,0.33437599981301,2.15453043021262,2.68610448291989
0.153164744842798,0.234091350429162,0.2917904619826,0.301831945902522,1.84794139140286,1.98553557030274
0.253131456440315,0.318693804296325,0.398273043800145,0.409850659152413,2.0227131517604,1.84917428585512
0.38757088384591,0.332574188178749,0.357187997258734,0.349092289351085,5.52589518856257,6.05014803946991
0.805059909122065,0.933001735290719,0.342428619391285,0.372175405726581,4.47774009569548,3.64757143277984
0.752932395786047,0.90030708966476,0.333492228528485,0.370721581000814,1.92655784217641,1.90358655983629
0.904112487565726,0.919186196686222,0.3583720519091,0.374696933817098,1.1103072531987,0.980759928948901
0.215967305004597,0.309587982547347,0.370060258312151,0.38826072704954,1.26345370104536,1.48474085503582
0.131937811383978,0.335455255261621,0.40354327269597,0.45836538419852,2.13936439505778,1.99015187334868
0.258833082159981,0.319585307253368,0.385797995491885,0.407069618733567,2.03705283603631,1.62430289439248
0.823014482390136,0.848247356354344,0.303585468442179,0.298800194223663,1.37143150926568,1.28763382615796
0.960978986229748,0.967065845082782,0.316807619004976,0.310671992741885,4.10415653395467,1.01672889232418
0.228239675052464,0.254211933280509,0.297144103562459,0.300113393467595,5.94186647236347,4.76977942967152
0.331930093234405,0.470602868435783,0.467488128575496,0.50593385841841,2.3941121310927,2.5077015287268
0.810337402159348,0.64692719601419,0.463249394029845,0.333521780264804,3.62439407641068,4.77732048659708
0.88001334364526,0.895842766769436,0.498905185435433,0.497761776750527,2.84628966613673,2.42671157955168
0.0610942784696817,0.268746567698412,0.254482382442802,0.275885850697378,5.19132770155556,3.96665393311423
0.0984144122339785,0.107211629620946,0.477743796713185,0.478570129202418,3.21581159508787,2.55058290617397
0.361477912403643,0.410734389509372,0.397038302675355,0.417720927023887,1.04817428998649,0.954605754172277
0.367162195267156,0.241334344281484,0.342517289391253,0.303324298024485,2.39216422219761,3.29348235794146
0.486423439811915,0.45134403523393,0.315986654430162,0.301978856721615,1.72934153489769,1.40601645447981
0.64223256893456,0.532338880677345,0.422971284016967,0.408076857599122,3.59564311010763,3.92607157303588
0.811959114391357,0.821909549577713,0.439330615394283,0.433146866427454,1.165345587302,1.36324650179227
0.461614025756717,0.557057386066593,0.486963203293271,0.535023340648926,5.74371338728815,9.24058693838562
0.93206017720513,0.912935171601666,0.434503062220756,0.419905840961463,4.31020709127188,6.74959414715509
0.324554852908477,0.388447881445594,0.456294256087858,0.48225556381537,5.43217751104385,4.18454833327468
0.530176374129951,0.540497274589946,0.490070598840248,0.488114220526562,1.82147378590889,1.41016968324932
0.928746646502987,0.934768498839154,0.295110985229257,0.286476234975121,3.97894240124151,1.8183967009736
0.729979696916416,0.687802712623949,0.394319907703903,0.38840972866907,5.24802355468273,8.8890586836147
0.538810294121504,0.524295369607494,0.479457495559473,0.491889416945052,5.23409705632366,7.57184969078035
0.613734069745988,0.743285506256331,0.361611101427115,0.384266116867559,2.99408174841665,2.50346592132147
0.887727655470371,0.703197291852596,0.27155138872331,0.21865454718771,5.21110345982015,4.14125591189839
0.778220311738551,0.798528383491393,0.346019470191095,0.350013257237198,4.91100995475426,5.55409011029317
0.919079684186727,0.924765813428893,0.272125123592559,0.266788636727568,1.72252254700288,1.65881791003891
0.871042732149363,0.868631579341457,0.294462805322837,0.298585496136859,4.5084458894562,4.7381876369757
0.150534524116665,0.068351733541554,0.368125918263104,0.367578393149425,5.7638471564278,5.3884847065971
0.774069799110293,0.540452630930177,0.277222882548813,0.247140359418031,5.55557896872051,5.13933963672927
0.626230962341651,0.674372887239372,0.370839411509223,0.383058459644245,4.33838798105717,4.10634461644322
